id,fips_st,fips_co,state,co,location_type_id,nutrient_type_id,amount,year
7485,19,119,IA,Lyon,2,2,6260,2002
7486,19,121,IA,Madison,2,2,8350,2002
7487,19,123,IA,Mahaska,2,2,14780,2002
7488,19,125,IA,Marion,2,2,24042,2002
7489,19,127,IA,Marshall,2,2,30587,2002
7490,19,129,IA,Mills,2,2,9171,2002
7491,19,131,IA,Mitchell,2,2,6129,2002
7492,19,133,IA,Monona,2,2,4719,2002
7493,19,135,IA,Monroe,2,2,4090,2002
7494,19,137,IA,Montgomery,2,2,6677,2002
7495,19,139,IA,Muscatine,2,2,35972,2002
7496,19,141,IA,O'Brien,2,2,8580,2002
7497,19,143,IA,Osceola,2,2,3548,2002
7498,19,145,IA,Page,2,2,10132,2002
7499,19,147,IA,Palo Alto,2,2,5113,2002
7500,19,149,IA,Plymouth,2,2,14806,2002
7501,19,151,IA,Pocahontas,2,2,4101,2002
7502,19,153,IA,Polk,2,2,595702,2002
7503,19,155,IA,Pottawattamie,2,2,75294,2002
7504,19,157,IA,Poweshiek,2,2,11716,2002
7505,19,159,IA,Ringgold,2,2,2321,2002
7506,19,161,IA,Sac,2,2,5908,2002
7507,19,163,IA,Scott,2,2,201099,2002
7508,19,165,IA,Shelby,2,2,7141,2002
7509,19,167,IA,Sioux,2,2,21442,2002
7510,19,169,IA,Story,2,2,79868,2002
7511,19,171,IA,Tama,2,2,10358,2002
7512,19,173,IA,Taylor,2,2,3234,2002
7513,19,175,IA,Union,2,2,7278,2002
7514,19,177,IA,Van Buren,2,2,3908,2002
7515,19,179,IA,Wapello,2,2,29670,2002
7516,19,181,IA,Warren,2,2,32899,2002
7517,19,183,IA,Washington,2,2,13666,2002
7518,19,185,IA,Wayne,2,2,3136,2002
7519,19,187,IA,Webster,2,2,29192,2002
7520,19,189,IA,Winnebago,2,2,6820,2002
7521,19,191,IA,Winneshiek,2,2,13022,2002
7522,19,193,IA,Woodbury,2,2,95103,2002
7523,19,195,IA,Worth,2,2,4191,2002
7524,19,197,IA,Wright,2,2,7897,2002
7525,19,1,IA,Adair,2,2,4174,2003
7526,19,3,IA,Adams,2,2,2075,2003
7527,19,5,IA,Allamakee,2,2,8720,2003
7528,19,7,IA,Appanoose,2,2,8568,2003
7529,19,9,IA,Audubon,2,2,3438,2003
7530,19,11,IA,Benton,2,2,18416,2003
7531,19,13,IA,Black Hawk,2,2,152448,2003
7532,19,15,IA,Boone,2,2,19680,2003
7533,19,17,IA,Bremer,2,2,18337,2003
7534,19,19,IA,Buchanan,2,2,14597,2003
7535,19,21,IA,Buena Vista,2,2,13871,2003
7536,19,23,IA,Butler,2,2,9344,2003
7537,19,25,IA,Calhoun,2,2,6034,2003
7538,19,27,IA,Carroll,2,2,14817,2003
7539,19,29,IA,Cass,2,2,8962,2003
7540,19,31,IA,Cedar,2,2,12120,2003
7541,19,33,IA,Cerro Gordo,2,2,40005,2003
7542,19,35,IA,Cherokee,2,2,7415,2003
7543,19,37,IA,Chickasaw,2,2,7888,2003
7544,19,39,IA,Clarke,2,2,5529,2003
7545,19,41,IA,Clay,2,2,11213,2003
7546,19,43,IA,Clayton,2,2,11092,2003
7547,19,45,IA,Clinton,2,2,42289,2003
7548,19,47,IA,Crawford,2,2,10329,2003
7549,19,49,IA,Dallas,2,2,41020,2003
7550,19,51,IA,Davis,2,2,4744,2003
7551,19,53,IA,Decatur,2,2,4655,2003
7552,19,55,IA,Delaware,2,2,12063,2003
7553,19,57,IA,Des Moines,2,2,38835,2003
7554,19,59,IA,Dickinson,2,2,11852,2003
7555,19,61,IA,Dubuque,2,2,96227,2003
7556,19,63,IA,Emmet,2,2,6840,2003
7557,19,65,IA,Fayette,2,2,14027,2003
7558,19,67,IA,Floyd,2,2,11278,2003
7559,19,69,IA,Franklin,2,2,6051,2003
7560,19,71,IA,Fremont,2,2,4159,2003
7561,19,73,IA,Greene,2,2,5658,2003
7562,19,75,IA,Grundy,2,2,7640,2003
7563,19,77,IA,Guthrie,2,2,6564,2003
7564,19,79,IA,Hamilton,2,2,10512,2003
7565,19,81,IA,Hancock,2,2,6977,2003
7566,19,83,IA,Hardin,2,2,12337,2003
7567,19,85,IA,Harrison,2,2,9432,2003
7568,19,87,IA,Henry,2,2,15179,2003
7569,19,89,IA,Howard,2,2,5758,2003
7570,19,91,IA,Humboldt,2,2,6150,2003
7571,19,93,IA,Ida,2,2,4185,2003
7572,19,95,IA,Iowa,2,2,10187,2003
7573,19,97,IA,Jackson,2,2,13481,2003
7574,19,99,IA,Jasper,2,2,29134,2003
7575,19,101,IA,Jefferson,2,2,11034,2003
7576,19,103,IA,Johnson,2,2,135566,2003
7577,19,105,IA,Jones,2,2,14066,2003
7578,19,107,IA,Keokuk,2,2,6518,2003
7579,19,109,IA,Kossuth,2,2,9077,2003
7580,19,111,IA,Lee,2,2,30915,2003
7581,19,113,IA,Linn,2,2,252939,2003
7582,19,115,IA,Louisa,2,2,8027,2003
7583,19,117,IA,Lucas,2,2,5720,2003
7584,19,119,IA,Lyon,2,2,6772,2003
7585,19,121,IA,Madison,2,2,9168,2003
7586,19,123,IA,Mahaska,2,2,15757,2003
7587,19,125,IA,Marion,2,2,25921,2003
7588,19,127,IA,Marshall,2,2,33186,2003
7589,19,129,IA,Mills,2,2,10001,2003
7590,19,131,IA,Mitchell,2,2,6646,2003
7591,19,133,IA,Monona,2,2,5101,2003
7592,19,135,IA,Monroe,2,2,4447,2003
7593,19,137,IA,Montgomery,2,2,7146,2003
7594,19,139,IA,Muscatine,2,2,38858,2003
7595,19,141,IA,O'Brien,2,2,9226,2003
7596,19,143,IA,Osceola,2,2,3822,2003
7597,19,145,IA,Page,2,2,10758,2003
7598,19,147,IA,Palo Alto,2,2,5415,2003
7599,19,149,IA,Plymouth,2,2,16081,2003
7600,19,151,IA,Pocahontas,2,2,4314,2003
7601,19,153,IA,Polk,2,2,655624,2003
7602,19,155,IA,Pottawattamie,2,2,81761,2003
7603,19,157,IA,Poweshiek,2,2,12749,2003
7604,19,159,IA,Ringgold,2,2,2496,2003
7605,19,161,IA,Sac,2,2,6264,2003
7606,19,163,IA,Scott,2,2,218249,2003
7607,19,165,IA,Shelby,2,2,7674,2003
7608,19,167,IA,Sioux,2,2,23237,2003
7609,19,169,IA,Story,2,2,86445,2003
7610,19,171,IA,Tama,2,2,11188,2003
7611,19,173,IA,Taylor,2,2,3460,2003
7612,19,175,IA,Union,2,2,7720,2003
7613,19,177,IA,Van Buren,2,2,4188,2003
7614,19,179,IA,Wapello,2,2,32066,2003
7615,19,181,IA,Warren,2,2,36417,2003
7616,19,183,IA,Washington,2,2,14832,2003
7617,19,185,IA,Wayne,2,2,3356,2003
7618,19,187,IA,Webster,2,2,31337,2003
7619,19,189,IA,Winnebago,2,2,7378,2003
7620,19,191,IA,Winneshiek,2,2,13923,2003
7621,19,193,IA,Woodbury,2,2,102487,2003
7622,19,195,IA,Worth,2,2,4488,2003
7623,19,197,IA,Wright,2,2,8411,2003
7624,19,1,IA,Adair,2,2,7044,2004
7625,19,3,IA,Adams,2,2,3472,2004
7626,19,5,IA,Allamakee,2,2,14907,2004
7627,19,7,IA,Appanoose,2,2,14493,2004
7628,19,9,IA,Audubon,2,2,5798,2004
7629,19,11,IA,Benton,2,2,31924,2004
7630,19,13,IA,Black Hawk,2,2,260697,2004
7631,19,15,IA,Boone,2,2,33767,2004
7632,19,17,IA,Bremer,2,2,31484,2004
7633,19,19,IA,Buchanan,2,2,25033,2004
7634,19,21,IA,Buena Vista,2,2,23406,2004
7635,19,23,IA,Butler,2,2,15951,2004
7636,19,25,IA,Calhoun,2,2,10132,2004
7637,19,27,IA,Carroll,2,2,25145,2004
7638,19,29,IA,Cass,2,2,15088,2004
7639,19,31,IA,Cedar,2,2,20647,2004
7640,19,33,IA,Cerro Gordo,2,2,67337,2004
7641,19,35,IA,Cherokee,2,2,12475,2004
7642,19,37,IA,Chickasaw,2,2,13305,2004
7643,19,39,IA,Clarke,2,2,9454,2004
7644,19,41,IA,Clay,2,2,19077,2004
7645,19,43,IA,Clayton,2,2,18829,2004
7646,19,45,IA,Clinton,2,2,71975,2004
7647,19,47,IA,Crawford,2,2,17524,2004
7648,19,49,IA,Dallas,2,2,76126,2004
7649,19,51,IA,Davis,2,2,8175,2004
7650,19,53,IA,Decatur,2,2,7926,2004
7651,19,55,IA,Delaware,2,2,20321,2004
7652,19,57,IA,Des Moines,2,2,65382,2004
7653,19,59,IA,Dickinson,2,2,20485,2004
7654,19,61,IA,Dubuque,2,2,165455,2004
7655,19,63,IA,Emmet,2,2,11431,2004
7656,19,65,IA,Fayette,2,2,23545,2004
7657,19,67,IA,Floyd,2,2,19110,2004
7658,19,69,IA,Franklin,2,2,10377,2004
7659,19,71,IA,Fremont,2,2,6981,2004
7660,19,73,IA,Greene,2,2,9574,2004
7661,19,75,IA,Grundy,2,2,13048,2004
7662,19,77,IA,Guthrie,2,2,11261,2004
7663,19,79,IA,Hamilton,2,2,17746,2004
7664,19,81,IA,Hancock,2,2,11779,2004
7665,19,83,IA,Hardin,2,2,20742,2004
7666,19,85,IA,Harrison,2,2,16099,2004
7667,19,87,IA,Henry,2,2,25854,2004
7668,19,89,IA,Howard,2,2,9787,2004
7669,19,91,IA,Humboldt,2,2,10395,2004
7670,19,93,IA,Ida,2,2,6959,2004
7671,19,95,IA,Iowa,2,2,17353,2004
7672,19,97,IA,Jackson,2,2,22983,2004
7673,19,99,IA,Jasper,2,2,49488,2004
7674,19,101,IA,Jefferson,2,2,18783,2004
7675,19,103,IA,Johnson,2,2,237331,2004
7676,19,105,IA,Jones,2,2,24249,2004
7677,19,107,IA,Keokuk,2,2,10974,2004
7678,19,109,IA,Kossuth,2,2,15321,2004
7679,19,111,IA,Lee,2,2,52621,2004
7680,19,113,IA,Linn,2,2,435802,2004
7681,19,115,IA,Louisa,2,2,13519,2004
7682,19,117,IA,Lucas,2,2,9957,2004
7683,19,119,IA,Lyon,2,2,11504,2004
7684,19,121,IA,Madison,2,2,15980,2004
7685,19,123,IA,Mahaska,2,2,26966,2004
7686,19,125,IA,Marion,2,2,44216,2004
7687,19,127,IA,Marshall,2,2,57060,2004
7688,19,129,IA,Mills,2,2,17222,2004
7689,19,131,IA,Mitchell,2,2,11433,2004
7690,19,133,IA,Monona,2,2,8508,2004
7691,19,135,IA,Monroe,2,2,7555,2004
7692,19,137,IA,Montgomery,2,2,12163,2004
7693,19,139,IA,Muscatine,2,2,66615,2004
7694,19,141,IA,O'Brien,2,2,15402,2004
7695,19,143,IA,Osceola,2,2,6467,2004
7696,19,145,IA,Page,2,2,18119,2004
7697,19,147,IA,Palo Alto,2,2,9230,2004
7698,19,149,IA,Plymouth,2,2,27609,2004
7699,19,151,IA,Pocahontas,2,2,7164,2004
7700,19,153,IA,Polk,2,2,1134377,2004
7701,19,155,IA,Pottawattamie,2,2,141085,2004
7702,19,157,IA,Poweshiek,2,2,21757,2004
7703,19,159,IA,Ringgold,2,2,4244,2004
7704,19,161,IA,Sac,2,2,10532,2004
7705,19,163,IA,Scott,2,2,374155,2004
7706,19,165,IA,Shelby,2,2,12968,2004
7707,19,167,IA,Sioux,2,2,39800,2004
7708,19,169,IA,Story,2,2,148752,2004
7709,19,171,IA,Tama,2,2,19222,2004
7710,19,173,IA,Taylor,2,2,5840,2004
7711,19,175,IA,Union,2,2,13235,2004
7712,19,177,IA,Van Buren,2,2,7143,2004
7713,19,179,IA,Wapello,2,2,54616,2004
7714,19,181,IA,Warren,2,2,62803,2004
7715,19,183,IA,Washington,2,2,25348,2004
7716,19,185,IA,Wayne,2,2,5655,2004
7717,19,187,IA,Webster,2,2,52713,2004
7718,19,189,IA,Winnebago,2,2,12444,2004
7719,19,191,IA,Winneshiek,2,2,23771,2004
7720,19,193,IA,Woodbury,2,2,174841,2004
7721,19,195,IA,Worth,2,2,7649,2004
7722,19,197,IA,Wright,2,2,14234,2004
7723,19,1,IA,Adair,2,2,2304,2005
7724,19,3,IA,Adams,2,2,1126,2005
7725,19,5,IA,Allamakee,2,2,5007,2005
7726,19,7,IA,Appanoose,2,2,4823,2005
7727,19,9,IA,Audubon,2,2,1886,2005
7728,19,11,IA,Benton,2,2,10740,2005
7729,19,13,IA,Black Hawk,2,2,87354,2005
7730,19,15,IA,Boone,2,2,11327,2005
7731,19,17,IA,Bremer,2,2,10534,2005
7732,19,19,IA,Buchanan,2,2,8313,2005
7733,19,21,IA,Buena Vista,2,2,7777,2005
7734,19,23,IA,Butler,2,2,5296,2005
7735,19,25,IA,Calhoun,2,2,3325,2005
7736,19,27,IA,Carroll,2,2,8412,2005
7737,19,29,IA,Cass,2,2,4966,2005
7738,19,31,IA,Cedar,2,2,6850,2005
7739,19,33,IA,Cerro Gordo,2,2,22277,2005
7740,19,35,IA,Cherokee,2,2,4083,2005
7741,19,37,IA,Chickasaw,2,2,4364,2005
7742,19,39,IA,Clarke,2,2,3093,2005
7743,19,41,IA,Clay,2,2,6306,2005
7744,19,43,IA,Clayton,2,2,6212,2005
7745,19,45,IA,Clinton,2,2,23981,2005
7746,19,47,IA,Crawford,2,2,5815,2005
7747,19,49,IA,Dallas,2,2,27036,2005
7748,19,51,IA,Davis,2,2,2710,2005
7749,19,53,IA,Decatur,2,2,2651,2005
7750,19,55,IA,Delaware,2,2,6699,2005
7751,19,57,IA,Des Moines,2,2,21706,2005
7752,19,59,IA,Dickinson,2,2,6910,2005
7753,19,61,IA,Dubuque,2,2,55525,2005
7754,19,63,IA,Emmet,2,2,3799,2005
7755,19,65,IA,Fayette,2,2,7824,2005
7756,19,67,IA,Floyd,2,2,6328,2005
7757,19,69,IA,Franklin,2,2,3469,2005
7758,19,71,IA,Fremont,2,2,2313,2005
7759,19,73,IA,Greene,2,2,3137,2005
7760,19,75,IA,Grundy,2,2,4353,2005
7761,19,77,IA,Guthrie,2,2,3699,2005
7762,19,79,IA,Hamilton,2,2,5885,2005
7763,19,81,IA,Hancock,2,2,3912,2005
7764,19,83,IA,Hardin,2,2,6811,2005
7765,19,85,IA,Harrison,2,2,5368,2005
7766,19,87,IA,Henry,2,2,8687,2005
7767,19,89,IA,Howard,2,2,3244,2005
7768,19,91,IA,Humboldt,2,2,3412,2005
7769,19,93,IA,Ida,2,2,2272,2005
7770,19,95,IA,Iowa,2,2,5850,2005
7771,19,97,IA,Jackson,2,2,7657,2005
7772,19,99,IA,Jasper,2,2,16391,2005
7773,19,101,IA,Jefferson,2,2,6207,2005
7774,19,103,IA,Johnson,2,2,80536,2005
7775,19,105,IA,Jones,2,2,8069,2005
7776,19,107,IA,Keokuk,2,2,3587,2005
7777,19,109,IA,Kossuth,2,2,5034,2005
7778,19,111,IA,Lee,2,2,17405,2005
7779,19,113,IA,Linn,2,2,147504,2005
7780,19,115,IA,Louisa,2,2,4382,2005
7781,19,117,IA,Lucas,2,2,3312,2005
7782,19,119,IA,Lyon,2,2,3817,2005
7783,19,121,IA,Madison,2,2,5421,2005
7784,19,123,IA,Mahaska,2,2,9093,2005
7785,19,125,IA,Marion,2,2,14801,2005
7786,19,127,IA,Marshall,2,2,18942,2005
7787,19,129,IA,Mills,2,2,5832,2005
7788,19,131,IA,Mitchell,2,2,3770,2005
7789,19,133,IA,Monona,2,2,2778,2005
7790,19,135,IA,Monroe,2,2,2499,2005
7791,19,137,IA,Montgomery,2,2,4070,2005
7792,19,139,IA,Muscatine,2,2,22359,2005
7793,19,141,IA,O'Brien,2,2,5102,2005
7794,19,143,IA,Osceola,2,2,2102,2005
7795,19,145,IA,Page,2,2,6053,2005
7796,19,147,IA,Palo Alto,2,2,3052,2005
7797,19,149,IA,Plymouth,2,2,9155,2005
7798,19,151,IA,Pocahontas,2,2,2325,2005
7799,19,153,IA,Polk,2,2,389438,2005
7800,19,155,IA,Pottawattamie,2,2,47255,2005
7801,19,157,IA,Poweshiek,2,2,7184,2005
7802,19,159,IA,Ringgold,2,2,1398,2005
7803,19,161,IA,Sac,2,2,3438,2005
7804,19,163,IA,Scott,2,2,125757,2005
7805,19,165,IA,Shelby,2,2,4225,2005
7806,19,167,IA,Sioux,2,2,13313,2005
7807,19,169,IA,Story,2,2,49612,2005
7808,19,171,IA,Tama,2,2,6407,2005
7809,19,173,IA,Taylor,2,2,1893,2005
7810,19,175,IA,Union,2,2,4434,2005
7811,19,177,IA,Van Buren,2,2,2370,2005
7812,19,179,IA,Wapello,2,2,18323,2005
7813,19,181,IA,Warren,2,2,21405,2005
7814,19,183,IA,Washington,2,2,8480,2005
7815,19,185,IA,Wayne,2,2,1859,2005
7816,19,187,IA,Webster,2,2,17398,2005
7817,19,189,IA,Winnebago,2,2,4151,2005
7818,19,191,IA,Winneshiek,2,2,7931,2005
7819,19,193,IA,Woodbury,2,2,57618,2005
7820,19,195,IA,Worth,2,2,2558,2005
7821,19,197,IA,Wright,2,2,4679,2005
7822,19,1,IA,Adair,2,2,1271,2006
7823,19,3,IA,Adams,2,2,622,2006
7824,19,5,IA,Allamakee,2,2,2790,2006
7825,19,7,IA,Appanoose,2,2,2643,2006
7826,19,9,IA,Audubon,2,2,1028,2006
7827,19,11,IA,Benton,2,2,5948,2006
7828,19,13,IA,Black Hawk,2,2,48821,2006
7829,19,15,IA,Boone,2,2,6286,2006
7830,19,17,IA,Bremer,2,2,5909,2006
7831,19,19,IA,Buchanan,2,2,4644,2006
7832,19,21,IA,Buena Vista,2,2,4308,2006
7833,19,23,IA,Butler,2,2,2930,2006
7834,19,25,IA,Calhoun,2,2,1821,2006
7835,19,27,IA,Carroll,2,2,4648,2006
7836,19,29,IA,Cass,2,2,2760,2006
7837,19,31,IA,Cedar,2,2,3820,2006
7838,19,33,IA,Cerro Gordo,2,2,12305,2006
7839,19,35,IA,Cherokee,2,2,2222,2006
7840,19,37,IA,Chickasaw,2,2,2427,2006
7841,19,39,IA,Clarke,2,2,1716,2006
7842,19,41,IA,Clay,2,2,3491,2006
7843,19,43,IA,Clayton,2,2,3425,2006
7844,19,45,IA,Clinton,2,2,13306,2006
7845,19,47,IA,Crawford,2,2,3219,2006
7846,19,49,IA,Dallas,2,2,16102,2006
7847,19,51,IA,Davis,2,2,1512,2006
7848,19,53,IA,Decatur,2,2,1460,2006
7849,19,55,IA,Delaware,2,2,3687,2006
7850,19,57,IA,Des Moines,2,2,12043,2006
7851,19,59,IA,Dickinson,2,2,3860,2006
7852,19,61,IA,Dubuque,2,2,31061,2006
7853,19,63,IA,Emmet,2,2,2100,2006
7854,19,65,IA,Fayette,2,2,4284,2006
7855,19,67,IA,Floyd,2,2,3532,2006
7856,19,69,IA,Franklin,2,2,1903,2006
7857,19,71,IA,Fremont,2,2,1285,2006
7858,19,73,IA,Greene,2,2,1696,2006
7859,19,75,IA,Grundy,2,2,2423,2006
7860,19,77,IA,Guthrie,2,2,2026,2006
7861,19,79,IA,Hamilton,2,2,3229,2006
7862,19,81,IA,Hancock,2,2,2158,2006
7863,19,83,IA,Hardin,2,2,3740,2006
7864,19,85,IA,Harrison,2,2,2976,2006
7865,19,87,IA,Henry,2,2,4808,2006
7866,19,89,IA,Howard,2,2,1784,2006
7867,19,91,IA,Humboldt,2,2,1880,2006
7868,19,93,IA,Ida,2,2,1224,2006
7869,19,95,IA,Iowa,2,2,3267,2006
7870,19,97,IA,Jackson,2,2,4263,2006
7871,19,99,IA,Jasper,2,2,9043,2006
7872,19,101,IA,Jefferson,2,2,3432,2006
7873,19,103,IA,Johnson,2,2,45715,2006
7874,19,105,IA,Jones,2,2,4489,2006
7875,19,107,IA,Keokuk,2,2,1969,2006
7876,19,109,IA,Kossuth,2,2,2742,2006
7877,19,111,IA,Lee,2,2,9590,2006
7878,19,113,IA,Linn,2,2,83226,2006
7879,19,115,IA,Louisa,2,2,2434,2006
7880,19,117,IA,Lucas,2,2,1811,2006
7881,19,119,IA,Lyon,2,2,2099,2006
7882,19,121,IA,Madison,2,2,3101,2006
7883,19,123,IA,Mahaska,2,2,5031,2006
7884,19,125,IA,Marion,2,2,8368,2006
7885,19,127,IA,Marshall,2,2,10498,2006
7886,19,129,IA,Mills,2,2,3316,2006
7887,19,131,IA,Mitchell,2,2,2096,2006
7888,19,133,IA,Monona,2,2,1510,2006
7889,19,135,IA,Monroe,2,2,1371,2006
7890,19,137,IA,Montgomery,2,2,2252,2006
7891,19,139,IA,Muscatine,2,2,12520,2006
7892,19,141,IA,O'Brien,2,2,2821,2006
7893,19,143,IA,Osceola,2,2,1158,2006
7894,19,145,IA,Page,2,2,3374,2006
7895,19,147,IA,Palo Alto,2,2,1672,2006
7896,19,149,IA,Plymouth,2,2,5064,2006
7897,19,151,IA,Pocahontas,2,2,1270,2006
7898,19,153,IA,Polk,2,2,221718,2006
7899,19,155,IA,Pottawattamie,2,2,26384,2006
7900,19,157,IA,Poweshiek,2,2,4002,2006
7901,19,159,IA,Ringgold,2,2,769,2006
7902,19,161,IA,Sac,2,2,1912,2006
7903,19,163,IA,Scott,2,2,70734,2006
7904,19,165,IA,Shelby,2,2,2321,2006
7905,19,167,IA,Sioux,2,2,7460,2006
7906,19,169,IA,Story,2,2,28319,2006
7907,19,171,IA,Tama,2,2,3543,2006
7908,19,173,IA,Taylor,2,2,1046,2006
7909,19,175,IA,Union,2,2,2493,2006
7910,19,177,IA,Van Buren,2,2,1329,2006
7911,19,179,IA,Wapello,2,2,10165,2006
7912,19,181,IA,Warren,2,2,12164,2006
7913,19,183,IA,Washington,2,2,4744,2006
7914,19,185,IA,Wayne,2,2,1023,2006
7915,19,187,IA,Webster,2,2,9698,2006
7916,19,189,IA,Winnebago,2,2,2264,2006
7917,19,191,IA,Winneshiek,2,2,4400,2006
7918,19,193,IA,Woodbury,2,2,32225,2006
7919,19,195,IA,Worth,2,2,1408,2006
7920,19,197,IA,Wright,2,2,2548,2006
7921,19,1,IA,Adair,3,1,7030458,1987
7922,19,3,IA,Adams,3,1,3804412,1987
7923,19,5,IA,Allamakee,3,1,5079690,1987
7924,19,7,IA,Appanoose,3,1,2803118,1987
7925,19,9,IA,Audubon,3,1,6833742,1987
7926,19,11,IA,Benton,3,1,12945159,1987
7927,19,13,IA,Black Hawk,3,1,8988228,1987
7928,19,15,IA,Boone,3,1,8773516,1987
7929,19,17,IA,Bremer,3,1,7894451,1987
7930,19,19,IA,Buchanan,3,1,11820525,1987
7931,19,21,IA,Buena Vista,3,1,8920615,1987
7932,19,23,IA,Butler,3,1,9846199,1987
7933,19,25,IA,Calhoun,3,1,8681545,1987
7934,19,27,IA,Carroll,3,1,9192467,1987
7935,19,29,IA,Cass,3,1,6733470,1987
7936,19,31,IA,Cedar,3,1,10040224,1987
7937,19,33,IA,Cerro Gordo,3,1,9017139,1987
7938,19,35,IA,Cherokee,3,1,7601451,1987
7939,19,37,IA,Chickasaw,3,1,9095571,1987
7940,19,39,IA,Clarke,3,1,2976982,1987
7941,19,41,IA,Clay,3,1,7804476,1987
7942,19,43,IA,Clayton,3,1,10289895,1987
7943,19,45,IA,Clinton,3,1,13100332,1987
7944,19,47,IA,Crawford,3,1,9367809,1987
7945,19,49,IA,Dallas,3,1,7334285,1987
7946,19,51,IA,Davis,3,1,3876824,1987
7947,19,53,IA,Decatur,3,1,3416096,1987
7948,19,55,IA,Delaware,3,1,12163908,1987
7949,19,57,IA,Des Moines,3,1,5307501,1987
7950,19,59,IA,Dickinson,3,1,4453430,1987
7951,19,61,IA,Dubuque,3,1,9150584,1987
7952,19,63,IA,Emmet,3,1,5714829,1987
7953,19,65,IA,Fayette,3,1,12327442,1987
7954,19,67,IA,Floyd,3,1,7624940,1987
7955,19,69,IA,Franklin,3,1,9982663,1987
7956,19,71,IA,Fremont,3,1,5410802,1987
7957,19,73,IA,Greene,3,1,8591762,1987
7958,19,75,IA,Grundy,3,1,9974953,1987
7959,19,77,IA,Guthrie,3,1,5694160,1987
7960,19,79,IA,Hamilton,3,1,8570180,1987
7961,19,81,IA,Hancock,3,1,10343213,1987
7962,19,83,IA,Hardin,3,1,9646905,1987
7963,19,85,IA,Harrison,3,1,9454074,1987
7964,19,87,IA,Henry,3,1,5918920,1987
7965,19,89,IA,Howard,3,1,7142057,1987
7966,19,91,IA,Humboldt,3,1,6924638,1987
7967,19,93,IA,Ida,3,1,6508864,1987
7968,19,95,IA,Iowa,3,1,8509672,1987
7969,19,97,IA,Jackson,3,1,7092859,1987
7970,19,99,IA,Jasper,3,1,10330625,1987
7971,19,101,IA,Jefferson,3,1,6235878,1987
7972,19,103,IA,Johnson,3,1,8469865,1987
7973,19,105,IA,Jones,3,1,9806679,1987
7974,19,107,IA,Keokuk,3,1,10149493,1987
7975,19,109,IA,Kossuth,3,1,16822995,1987
7976,19,111,IA,Lee,3,1,6388071,1987
7977,19,113,IA,Linn,3,1,9892392,1987
7978,19,115,IA,Louisa,3,1,5711462,1987
7979,19,117,IA,Lucas,3,1,2797524,1987
7980,19,119,IA,Lyon,3,1,7941852,1987
7981,19,121,IA,Madison,3,1,4360692,1987
7982,19,123,IA,Mahaska,3,1,8071113,1987
7983,19,125,IA,Marion,3,1,5191742,1987
7984,19,127,IA,Marshall,3,1,7930846,1987
7985,19,129,IA,Mills,3,1,5365519,1987
7986,19,131,IA,Mitchell,3,1,6998948,1987
7987,19,133,IA,Monona,3,1,9527663,1987
7988,19,135,IA,Monroe,3,1,3138741,1987
7989,19,137,IA,Montgomery,3,1,5710040,1987
7990,19,139,IA,Muscatine,3,1,6808651,1987
7991,19,141,IA,O'Brien,3,1,11112473,1987
7992,19,143,IA,Osceola,3,1,5451676,1987
7993,19,145,IA,Page,3,1,5718991,1987
7994,19,147,IA,Palo Alto,3,1,9264023,1987
7995,19,149,IA,Plymouth,3,1,11710289,1987
7996,19,151,IA,Pocahontas,3,1,8680662,1987
7997,19,153,IA,Polk,3,1,7304118,1987
7998,19,155,IA,Pottawattamie,3,1,13146139,1987
7999,19,157,IA,Poweshiek,3,1,7955502,1987
8000,19,159,IA,Ringgold,3,1,3583121,1987
8001,19,161,IA,Sac,3,1,8285655,1987
8002,19,163,IA,Scott,3,1,7804698,1987
8003,19,165,IA,Shelby,3,1,9753992,1987
8004,19,167,IA,Sioux,3,1,14068818,1987
8005,19,169,IA,Story,3,1,8571410,1987
8006,19,171,IA,Tama,3,1,11175929,1987
8007,19,173,IA,Taylor,3,1,3808541,1987
8008,19,175,IA,Union,3,1,3073538,1987
8009,19,177,IA,Van Buren,3,1,4120900,1987
8010,19,179,IA,Wapello,3,1,3951386,1987
8011,19,181,IA,Warren,3,1,4639028,1987
8012,19,183,IA,Washington,3,1,8500912,1987
8013,19,185,IA,Wayne,3,1,3531075,1987
8014,19,187,IA,Webster,3,1,9564050,1987
8015,19,189,IA,Winnebago,3,1,6200494,1987
8016,19,191,IA,Winneshiek,3,1,8215583,1987
8017,19,193,IA,Woodbury,3,1,11777879,1987
8018,19,195,IA,Worth,3,1,6046508,1987
8019,19,197,IA,Wright,3,1,8958662,1987
8020,19,1,IA,Adair,3,1,7455224,1988
8021,19,3,IA,Adams,3,1,4073125,1988
8022,19,5,IA,Allamakee,3,1,5483821,1988
8023,19,7,IA,Appanoose,3,1,3105591,1988
8024,19,9,IA,Audubon,3,1,7326686,1988
8025,19,11,IA,Benton,3,1,13805683,1988
8026,19,13,IA,Black Hawk,3,1,10028094,1988
8027,19,15,IA,Boone,3,1,9364295,1988
8028,19,17,IA,Bremer,3,1,8657119,1988
8029,19,19,IA,Buchanan,3,1,12701843,1988
8030,19,21,IA,Buena Vista,3,1,9801942,1988
8031,19,23,IA,Butler,3,1,10287473,1988
8032,19,25,IA,Calhoun,3,1,9754132,1988
8033,19,27,IA,Carroll,3,1,9942943,1988
8034,19,29,IA,Cass,3,1,7500911,1988
8035,19,31,IA,Cedar,3,1,10909698,1988
